"","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN"
"1426","110: de","17.1",4,4,4,4,5,3,1,1,3,7,5,6,1,3,NA,3,4,3,2,5,4,4,4,3,3,5,4,"386.4025116","0.077927652",3.65384615384615
"1427","111: stem.","17.1",4,4,4,4,5,3,1,1,3,7,5,6,1,3,NA,3,4,3,2,5,4,4,4,3,3,5,4,"386.4804393","0.45439504",3.65384615384615
"1428","112: Hij","17.1",4,7,4,5,5,3,1,1,3,7,5,6,1,4,NA,5,6,3,2,5,4,4,4,3,3,5,5,"mismatch","mismatch",4.03846153846154
"1429","113: drong","17.1",4,7,4,5,5,3,1,1,3,7,5,6,1,4,NA,5,6,3,2,5,4,4,4,3,3,5,5,"388.0553468","0.27878343",4.03846153846154
"1430","114: door","17.1",4,7,4,5,5,3,1,1,3,7,5,6,1,4,NA,5,6,3,2,5,4,4,4,3,3,5,5,"388.3341303","0.320491188",4.03846153846154
"1431","115: tot","17.1",4,7,4,5,5,3,1,1,3,7,5,6,1,4,NA,5,6,3,2,5,4,4,4,3,3,5,5,"388.6908414","0.130611135",4.03846153846154
"1433","117: alle","17.1",4,7,4,5,5,3,1,1,3,7,5,6,1,4,NA,5,6,3,2,5,4,4,4,3,3,5,5,"389.0047471","0.228012468",4.03846153846154
"1434","118: hoeken","17.1",4,7,4,5,5,3,1,1,3,7,5,6,1,4,NA,5,6,3,2,5,4,4,4,3,3,5,5,"389.2327596","0.268905277",4.03846153846154
"1435","119: van","17.1",4,7,4,5,5,3,1,1,3,7,5,6,1,4,NA,5,6,3,2,5,4,4,4,3,3,5,5,"389.5016649","0.165733457",4.03846153846154
"1438","122: Hij","17.1",4,3,4,4,4,3,1,1,3,1,5,4,1,4,NA,7,4,3,2,5,4,4,4,3,3,5,5,"mismatch","mismatch",3.5
"1439","123: overstemde","17.1",4,3,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,4,4,4,3,3,5,5,"mismatch","mismatch",3.69230769230769
"1440","124: zelfs","17.1",4,3,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,4,4,4,3,3,5,5,"391.414255","0.376467388",3.69230769230769
"1441","125: de","17.1",4,3,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,4,4,4,3,3,5,5,"391.8170642","0.087805805",3.69230769230769
"1442","126: roffelende","17.1",4,5,4,4,4,3,1,1,3,7,5,4,1,4,NA,7,4,3,2,5,4,4,4,3,3,5,5,"391.90487","0.554904334",3.80769230769231
"1445","129: ik","17.1",4,2,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,4,4,4,3,3,5,5,"mismatch","mismatch",3.65384615384615
"1446","130: open","17.1",4,2,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,4,4,4,3,3,5,4,"393.6428594","0.282706339",3.61538461538462
"1447","131: had","17.1",4,2,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,4,4,4,3,3,5,4,"393.9255658","0.201953351",3.61538461538462
"1448","132: gezet","17.1",4,2,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,4,4,4,3,3,5,4,"394.1275191","0.455492613",3.61538461538462
"1449","133: omdat","17.1",4,2,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,4,4,4,3,3,5,4,"394.8596","0.248768256",3.61538461538462
"1450","134: ik","17.1",4,2,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,5,4,4,3,3,5,4,"mismatch","mismatch",3.65384615384615
"1451","135: benieuwd","17.1",4,2,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,5,4,4,3,3,5,4,"395.142393","0.41158971",3.65384615384615
"1452","136: was","17.1",4,3,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,5,4,4,3,3,5,4,"395.5539827","0.171221319",3.69230769230769
"1453","137: of","17.1",4,3,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,5,4,4,3,3,5,4,"395.725204","0.087805805",3.69230769230769
"1455","139: hem","17.1",4,3,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,5,4,4,3,3,5,4,"mismatch","mismatch",3.69230769230769
"1456","140: dan","17.1",4,3,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,5,4,4,3,3,5,4,"396.2878893","0.142684433",3.69230769230769
"1457","141: nog","17.1",4,3,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,5,4,4,3,3,5,4,"396.4305737","0.113049974",3.69230769230769
"1459","143: kunnen","17.1",4,3,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,5,4,4,3,3,5,4,"396.7280158","0.199475582",3.69230769230769
"1460","144: horen.","17.1",4,3,4,4,4,3,1,1,3,6,5,4,1,4,NA,7,4,3,2,5,5,4,4,3,3,5,4,"396.9274914","0.423663008",3.69230769230769
"1505","1: Ik","19.1",2,1,2,2,4,3,1,1,1,3,2,4,1,3,1,4,3,2,2,4,2,2,2,3,2,1,3,"mismatch","mismatch",2.25925925925926
"1506","2: legde","19.1",2,1,2,2,4,3,1,1,1,3,2,4,1,3,1,4,3,2,2,4,2,2,2,3,2,1,3,"398.7402896","0.294149446",2.25925925925926
"1507","3: mijn","19.1",2,1,2,2,4,3,1,1,1,2,1,4,1,2,1,4,3,2,2,3,2,2,1,3,2,1,3,"mismatch","mismatch",2.07407407407407
"1508","4: boeken","19.1",2,1,2,2,4,3,1,1,1,3,2,4,1,3,1,4,3,2,2,4,2,2,2,3,2,1,3,"399.1859041","0.357808655",2.25925925925926
"1509","5: en","19.1",2,1,2,2,4,3,1,1,1,3,2,4,1,3,1,4,3,2,2,4,2,2,2,3,2,1,3,"399.5437127","0.121830554",2.25925925925926
"1510","6: schriften","19.1",2,1,2,2,4,3,1,1,1,3,2,4,1,3,1,4,3,2,2,4,2,2,2,3,2,1,3,"399.6655433","0.386345541",2.25925925925926
"1511","7: klaar","19.1",2,1,2,2,4,3,1,1,1,3,2,4,1,3,1,4,3,2,2,4,2,2,2,3,2,1,3,"400.1287189","0.339508462",2.25925925925926
"1512","8: maar","19.1",2,1,2,2,4,3,1,1,1,3,2,4,1,4,1,6,3,2,2,4,2,2,2,3,2,1,3,"400.9742083","0.068125415",2.37037037037037
"1514","10: ik","19.1",2,1,2,2,4,3,1,1,1,3,2,4,1,3,1,6,3,2,2,4,2,2,2,3,2,1,3,"mismatch","mismatch",2.33333333333333
"1515","11: aan","19.1",2,1,2,2,4,3,1,1,1,3,2,4,1,3,1,6,3,2,2,4,2,2,2,3,2,1,3,"401.326605","0.14158686",2.33333333333333
