"","X","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN","SE","marker_event","onset_event","duration_event","MN_event","SE_event"
"544",814,"62: kruin",11.1,5,3,4,4,5,5,4,1,3,6,7,4,3,5,4,6,6,3,5,5,6,6,4,5,5,6,5,207.0937558,0.383839502,4.62962963,0.251197407,1,205.3847708,1.796574986,4.650793651,
"545",815,"63: zijn",11.1,5,7,5,5,5,5,4,1,3,6,7,4,5,6,3,6,6,3,5,5,6,6,4,5,5,6,5,208.0215642,0.114909512,4.925925926,0.255570007,,,,,
"546",816,"64: handen",11.1,5,7,5,5,5,5,4,1,3,6,7,4,5,6,4,6,6,3,5,5,6,6,4,5,5,6,5,208.1364737,0.31672646,4.962962963,0.247387958,,,,,
"547",817,"65: gingen",11.1,5,7,5,5,5,5,4,1,3,6,7,4,5,6,3,6,6,3,5,5,6,6,4,5,5,6,5,208.4532001,0.254323106,4.925925926,0.255570007,,,,,
"548",818,"66: door",11.1,5,7,5,5,5,5,4,1,3,6,7,4,5,6,3,6,6,3,5,5,6,6,4,5,5,6,5,208.7075232,0.133048662,4.925925926,0.255570007,,,,,
"549",820,"68: haar.",11.1,5,7,5,5,5,5,4,1,3,6,7,4,5,6,4,6,6,3,5,5,6,6,4,5,5,6,5,209.0583949,0.350871692,4.962962963,0.247387958,1,208.0215642,1.169879432,4.9407407408,
"550",821,"69: Er",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,210.3490878,0.114209913,5.148148148,0.309874084,,,,,
"551",822,"70: kroop",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,210.4632978,0.251968262,5.148148148,0.309874084,,,,,
"552",823,"71: een",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,210.715266,0.138935771,5.148148148,0.309874084,,,,,
"553",824,"72: rilling",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,4,7,6,4,5,6,7,6,4,5,5,6,7,210.8542018,0.34262974,5.185185185,0.302115226,,,,,
"554",825,"73: over",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,211.1968315,0.326145835,5.148148148,0.309874084,,,,,
"555",827,"75: rug",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,211.7337359,0.279048963,5.148148148,0.309874084,,,,,
"556",828,"76: die",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,212.0127848,0.072522103,5.148148148,0.309874084,,,,,
"557",830,"78: voelde",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,212.2583879,0.436823482,5.148148148,0.309874084,,,,,
"558",831,"79: tot",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,212.6952114,0.142468036,5.148148148,0.309874084,,,,,
"559",832,"80: aan",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,212.8376795,0.130693818,5.148148148,0.309874084,,,,,
"560",834,"82: billen.",11.1,4,7,5,6,5,5,1,1,4,6,7,5,6,6,4,7,6,4,5,6,7,6,4,5,5,6,7,213.0814058,0.39561372,5.185185185,0.302115226,1,210.3490878,2.631059643,5.15488215472727,
"561",836,"84: rook",11.1,5,5,5,4,5,5,1,1,4,1,7,5,5,5,3,6,6,3,5,4,7,2,4,4,5,1,7,214.516188,0.287290916,4.259259259,0.348348127,,,,,
"562",837,"85: een",11.1,5,5,5,4,5,5,1,1,4,1,7,5,5,5,3,6,6,3,5,4,7,2,4,4,5,1,7,214.8034789,0.068290464,4.259259259,0.348348127,,,,,
"563",838,"86: scherpe",11.1,5,7,5,4,5,5,1,1,4,7,7,5,5,5,4,6,6,3,5,4,7,2,4,4,5,1,7,214.8717694,0.561630192,4.592592593,0.346982348,,,,,
"564",839,"87: vislucht",11.1,5,7,5,4,5,5,1,1,4,7,7,5,5,5,4,6,6,3,5,4,7,2,4,4,5,1,7,215.4333996,0.561630192,4.592592593,0.346982348,1,214.516188,1.478841764,4.425925926,
"565",840,"88: die",11.1,5,7,5,4,5,5,1,1,4,7,7,5,5,5,3,6,6,3,5,5,7,2,4,4,5,1,7,215.9950298,0.070610927,4.592592593,0.351063745,,,,,
"566",842,"90: misselijk",11.1,5,7,5,4,5,5,1,1,4,7,7,5,5,5,4,6,6,3,5,5,7,2,4,4,5,1,7,216.2057539,0.470968714,4.62962963,0.346525892,,,,,
"567",843,"91: maakte.",11.1,5,7,5,4,5,5,1,1,4,7,7,5,5,5,3,6,6,3,5,5,7,2,4,4,5,1,7,216.6943839,0.438000904,4.592592593,0.351063745,1,215.9950298,0.979580545,4.604938272,
"568",846,"94: deed",11.1,4,3,6,5,6,5,3,1,5,5,7,5,4,6,3,5,6,5,5,6,7,6,4,5,5,7,6,218.1778839,0.180145533,5,0.266880256,,,,,
"569",847,"95: een",11.1,4,3,6,5,6,5,3,1,5,5,7,5,4,6,3,5,6,5,5,6,7,6,4,5,5,7,6,218.3580295,0.14482288,5,0.266880256,,,,,
"570",848,"96: dubbele",11.1,4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,218.5028523,0.277871541,5.037037037,0.258648038,,,,,
"571",849,"97: metalen",11.1,4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,218.7807239,0.483920354,5.037037037,0.258648038,,,,,
"572",850,"98: band",11.1,4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,219.2646442,0.303774821,5.037037037,0.258648038,,,,,
"573",851,"99: over",11.1,4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,219.5684191,0.272837388,5.037037037,0.258648038,,,,,
"574",853,"101: hoofd",11.1,4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,220.0202246,0.426226686,5.037037037,0.258648038,1,218.1778839,2.089599203,5.02645502642857,
"575",854,"102: en",11.1,4,2,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,220.7490486,0.14482288,5.037037037,0.274674018,,,,,
"576",855,"103: drukte",11.1,4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,220.8938715,0.339063094,5.111111111,0.252245377,,,,,
"577",856,"104: twee",11.1,4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,221.2941606,0.281403807,5.111111111,0.252245377,,,,,
"578",857,"105: zwarte",11.1,4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,221.5755644,0.359113645,5.111111111,0.252245377,,,,,
"579",858,"106: schijven",11.1,4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,221.934678,0.453307387,5.111111111,0.252245377,,,,,
"580",859,"107: met",11.1,4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,222.3879854,0.167193894,5.111111111,0.252245377,,,,,
"581",860,"108: gaatjes",11.1,4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,222.5551793,0.461378456,5.111111111,0.252245377,,,,,
"582",861,"109: erin",11.1,4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,223.0165577,0.28375865,5.111111111,0.252245377,,,,,
"583",862,"110: op",11.1,4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,223.3898005,0.107145382,5.111111111,0.252245377,,,,,
"584",864,"112: oren.",11.1,4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,223.6738319,0.367355597,5.111111111,0.252245377,1,220.7490486,2.964542792,5.1037037036,
"585",941,"1: 'Nu",13.1,2,3,4,5,6,5,1,,2,7,7,4,3,4,2,4,6,3,5,,3,3,4,2,3,7,7,226.2305264,0.160129363,4.08,0.360185138,,,,,
"586",942,"2: goed",13.1,2,3,4,5,6,5,1,,2,7,7,4,3,4,2,4,6,3,5,,3,3,4,2,3,7,7,226.3906558,0.269629589,4.08,0.360185138,,,,,
"587",943,"3: luisteren",13.1,2,3,4,5,6,5,1,,2,7,7,4,3,4,2,4,6,3,5,,3,3,4,2,3,7,7,226.6602854,0.652291669,4.08,0.360185138,,,,,
"588",944,"4: riep",13.1,2,3,4,5,6,5,1,,2,7,7,4,2,3,2,5,6,3,5,,3,3,4,2,3,7,6,227.4420935,0.203966753,4,0.360555128,,,,,
"589",945,"5: hij",13.1,2,3,4,5,6,5,1,,2,7,7,4,2,3,2,5,6,3,5,,3,3,4,2,3,6,5,227.6460602,0.319985942,3.92,0.341174442,1,226.2305264,1.606003316,4.032,
"590",946,"6: 'nu",13.1,2,3,4,5,6,5,1,,2,7,7,4,3,5,2,5,6,3,5,,3,3,4,2,3,7,7,228.2218195,0.153064832,4.16,0.363684845,,,,,
"591",947,"7: komt",13.1,2,3,4,5,6,5,1,,2,7,7,4,3,4,2,5,6,3,5,,3,3,4,2,3,7,7,228.3748843,0.335991799,4.12,0.362031306,,,,,
"592",948,"8: het.'",13.1,2,3,4,5,6,5,1,,2,7,7,4,3,4,2,5,6,3,5,,3,3,4,2,3,7,7,228.7108761,0.289645759,4.12,0.362031306,1,228.2218195,0.77870239,4.13333333333333,
"593",949,"9: Hij",13.1,5,5,4,3,6,5,1,,3,6,7,4,2,4,2,7,6,2,5,,3,4,4,3,3,7,7,229.658069,0.116564757,4.32,0.354588964,,,,,
"594",950,"10: boog",13.1,5,5,4,3,6,5,1,,3,6,7,4,2,4,2,7,6,2,5,,3,4,4,3,3,7,7,229.7746338,0.284936072,4.32,0.354588964,,,,,
"595",951,"11: zich",13.1,5,5,4,3,6,5,1,,3,6,7,4,2,4,2,7,6,2,5,,3,4,4,3,3,7,7,230.0595698,0.187210064,4.32,0.354588964,,,,,
"596",952,"12: voorover",13.1,5,5,4,3,6,5,1,,3,6,7,4,2,4,2,7,6,2,5,,3,4,4,3,3,7,7,230.2467799,0.616969016,4.32,0.354588964,1,229.658069,1.205679909,4.32,
"597",953,"13: zodat",13.1,5,6,4,3,6,5,1,,3,7,7,4,2,4,2,7,6,2,5,,3,4,4,3,3,7,7,231.1274914,0.251643796,4.4,0.36968455,,,,,
"598",954,"14: zijn",13.1,5,6,4,3,6,5,1,,3,7,7,4,2,4,2,7,6,2,5,,3,4,4,3,3,7,7,231.3791352,0.169548737,4.4,0.36968455,,,,,
"599",955,"15: groot",13.1,5,6,4,3,6,5,1,,3,7,7,4,2,4,2,7,6,2,5,,3,4,4,3,3,7,7,231.5486839,0.374420128,4.4,0.36968455,,,,,
"600",956,"16: uitgezakt",13.1,5,6,4,3,6,5,1,,3,7,7,4,2,4,2,7,6,2,5,,3,4,4,4,3,7,7,231.9231041,0.762218261,4.44,0.365513338,,,,,
"601",957,"17: gezicht",13.1,5,6,4,3,6,5,1,,3,7,7,4,2,4,2,7,6,2,5,,3,4,4,4,3,7,7,232.6853223,0.457999772,4.44,0.365513338,,,,,
"602",958,"18: vlak",13.1,5,6,4,3,6,5,1,,3,7,7,4,2,4,2,7,6,2,5,,3,4,4,4,3,7,7,233.1433221,0.284936072,4.44,0.365513338,,,,,
"603",959,"19: voor",13.1,5,6,4,3,6,5,1,,3,7,7,4,2,4,2,7,6,2,5,,3,4,4,4,3,7,7,233.4282582,0.17779069,4.44,0.365513338,,,,,
"604",960,"20: het",13.1,5,6,4,3,6,5,1,,3,7,7,4,2,4,2,7,6,2,5,,3,4,4,4,3,7,7,233.6060489,0.088306634,4.44,0.365513338,,,,,
"605",962,"22: hing.",13.1,5,6,4,3,6,5,1,,3,7,7,4,2,4,2,7,6,2,5,,3,4,4,4,3,7,7,234.0628885,0.273281281,4.44,0.365513338,1,231.1274914,2.840145371,4.42666666666667,
"606",964,"24: zag",13.1,5,2,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,5,235.4565973,0.237839201,4.4,0.326598632,,,,,
"607",965,"25: de",13.1,5,2,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,5,4,4,4,3,7,6,235.6944365,0.09890343,4.52,0.327210432,,,,,
"608",966,"26: rode",13.1,5,6,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,5,4,4,4,3,7,6,235.7933399,0.353226536,4.68,0.314748577,,,,,
"609",967,"27: adertjes",13.1,5,6,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,5,4,4,4,3,7,6,236.1465664,0.57340441,4.68,0.314748577,,,,,
"610",968,"28: in",13.1,5,2,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,6,236.7199709,0.089484056,4.44,0.332064251,,,,,
"611",969,"29: zijn",13.1,5,2,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,6,236.8094549,0.136273539,4.44,0.332064251,,,,,
"612",970,"30: vochtige",13.1,5,6,5,2,6,5,1,,4,7,7,5,4,5,3,4,6,4,6,,3,4,4,4,3,7,6,236.9457284,0.500404259,4.64,0.310268701,,,,,
"613",971,"31: ogen",13.1,5,6,5,2,6,5,1,,4,7,7,5,4,5,3,4,6,4,6,,3,4,4,4,3,7,6,237.4461327,0.464177192,4.64,0.310268701,1,235.4565973,2.453712623,4.555,
"614",972,"32: en",13.1,5,2,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,6,238.2235041,0.094603256,4.44,0.332064251,,,,,
"615",973,"33: hoe",13.1,5,2,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,6,238.3181073,0.117742179,4.44,0.332064251,,,,,
"616",974,"34: zijn",13.1,5,6,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,6,238.4358495,0.162484206,4.6,0.321455025,,,,,
"617",975,"35: pupillen",13.1,5,6,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,6,238.5983337,0.452129966,4.6,0.321455025,,,,,
"618",976,"36: heen",13.1,5,6,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,6,239.0504637,0.19780686,4.6,0.321455025,,,,,
"619",977,"37: en",13.1,5,6,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,6,239.2482706,0.095371165,4.6,0.321455025,,,,,
"620",978,"38: weer",13.1,5,6,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,6,239.3436417,0.239016622,4.6,0.321455025,,,,,
"621",979,"39: schoten",13.1,5,6,5,2,6,5,1,,4,7,7,5,4,5,2,4,6,4,6,,3,4,4,4,3,7,6,239.5826583,0.578096794,4.6,0.321455025,1,238.2235041,1.937251048,4.56,
"622",981,"41: hij",13.1,5,2,4,3,6,2,1,,1,5,7,5,4,5,2,5,6,3,1,,4,2,4,3,3,7,3,240.7163105,0.121274444,3.72,0.358329457,,,,,
"623",982,"42: wilde",13.1,5,2,4,3,6,2,1,,1,5,7,5,4,5,2,5,6,3,1,,4,2,4,3,3,7,3,240.8375849,0.259032793,3.72,0.358329457,,,,,
"624",983,"43: zien",13.1,5,2,4,3,6,2,1,,1,5,7,5,4,5,2,5,6,3,1,,4,2,4,3,3,7,3,241.0966177,0.221355296,3.72,0.358329457,,,,,
"625",984,"44: wat",13.1,5,2,4,3,6,2,1,,1,5,7,5,4,5,2,5,6,3,1,,4,2,4,3,3,7,3,241.317973,0.178968111,3.72,0.358329457,,,,,
"626",986,"46: hoorde.",13.1,5,2,4,3,6,2,1,,1,5,7,5,4,5,2,5,6,3,1,,4,2,4,3,3,7,3,241.5852478,0.416807312,3.72,0.358329457,1,240.7163105,1.197437956,3.72,
"627",987,"47: In",13.1,3,2,3,3,5,6,1,,5,7,7,5,4,3,2,7,6,4,3,,4,5,3,4,3,2,6,243.2334332,0.109500226,4.12,0.343122913,,,,,
"628",989,"49: oren",13.1,3,2,3,3,5,6,1,,5,7,7,5,4,3,2,7,6,4,3,,4,5,3,4,3,2,6,243.6455309,0.308484508,4.12,0.343122913,,,,,
"629",990,"50: begon",13.1,3,2,3,3,5,6,1,,5,7,7,5,4,3,2,7,6,4,3,,4,5,3,4,3,2,6,243.9540154,0.343807161,4.12,0.343122913,,,,,
"630",991,"51: een",13.1,3,7,3,3,5,6,1,,5,7,7,5,4,3,2,7,6,4,3,,4,5,3,4,3,2,7,244.2978225,0.142468036,4.36,0.36,,,,,
"631",992,"52: geweldig",13.1,3,7,3,3,5,6,1,,5,7,7,5,4,3,2,7,6,4,3,,4,5,3,4,3,2,7,244.4402906,0.667137407,4.36,0.36,,,,,
"632",993,"53: lawaai",13.1,3,7,3,3,5,6,1,,5,7,7,5,4,3,2,7,6,4,3,,4,5,3,4,3,2,7,245.107428,0.770613795,4.36,0.36,1,243.2334332,2.342011133,4.24,
"633",994,"54: kraken",13.1,3,7,3,5,5,6,1,,5,7,7,5,4,5,2,7,6,4,3,,4,5,3,4,3,2,7,246.0006128,0.598130267,4.52,0.351757492,,,,,
"634",995,"55: piepen",13.1,3,7,3,5,5,6,1,,5,7,7,5,4,5,2,7,6,4,3,,4,5,3,4,3,2,7,246.8059693,0.385016924,4.52,0.351757492,,,,,
"635",996,"56: een",13.1,3,7,3,5,5,6,1,,5,7,7,5,4,5,2,7,6,4,3,,4,5,3,4,3,2,7,247.4851537,0.074177572,4.52,0.351757492,,,,,
"636",997,"57: scheurend",13.1,3,7,3,5,5,6,1,,5,7,7,5,4,5,2,7,6,4,3,,4,5,3,4,3,2,7,247.5593313,0.750017677,4.52,0.351757492,,,,,
"637",998,"58: gegil",13.1,3,7,3,5,5,6,1,,5,7,7,5,4,5,2,7,6,4,3,,4,5,3,4,3,2,7,248.309349,0.63934003,4.52,0.351757492,1,246.0006128,2.44668247,4.52,
"638",999,"59: lange",13.1,3,4,3,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,249.3008405,0.333210365,4.4,0.346410162,,,,,
"639",1000,"60: fluittonen",13.1,3,4,3,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,249.6340508,0.82419525,4.4,0.346410162,,,,,
"640",1001,"61: die",13.1,3,4,3,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,250.4582461,0.186032642,4.4,0.346410162,,,,,
"641",1002,"62: plotseling",13.1,3,4,3,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,250.7396499,0.471088141,4.4,0.346410162,,,,,
"642",1003,"63: overgingen",13.1,3,4,3,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,251.210738,0.526307538,4.4,0.346410162,,,,,
"643",1004,"64: in",13.1,3,4,3,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,251.7370456,0.2107585,4.4,0.346410162,,,,,
"644",1005,"65: razend",13.1,3,4,3,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,251.9478041,0.513782264,4.4,0.346410162,,,,,
"645",1006,"66: geloei",13.1,3,4,3,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,252.4615863,0.582960063,4.4,0.346410162,1,249.3008405,3.648334763,4.4,
"646",1007,"67: dat",13.1,3,6,4,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,253.3409325,0.089484056,4.52,0.346987031,,,,,
"647",1008,"68: door",13.1,3,6,4,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,253.4304165,0.193097173,4.52,0.346987031,,,,,
"648",1010,"70: hele",13.1,3,6,4,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,253.822498,0.34262974,4.52,0.346987031,,,,,
"649",1011,"71: lichaam",13.1,3,6,4,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,254.1651277,0.414452469,4.52,0.346987031,,,,,
"650",1012,"72: trok.",13.1,3,6,4,5,6,6,1,,5,7,7,5,4,5,2,7,6,3,3,,4,5,3,4,3,2,7,254.62666,0.346162005,4.52,0.346987031,1,253.3409325,1.385825443,4.52,
"651",1013,"73: Meneer",13.1,4,2,4,4,6,2,1,,2,5,7,5,3,3,2,4,5,3,3,,5,6,3,2,3,2,3,256.1238456,0.231952092,3.56,0.305941171,,,,,
"652",1014,"74: Kuisters",13.1,4,2,4,4,6,2,1,,2,5,7,5,3,3,2,4,5,3,3,,5,6,3,2,3,2,3,256.4111365,0.49451715,3.56,0.305941171,,,,,
"653",1015,"75: lachte.",13.1,4,2,4,4,6,2,1,,2,5,7,5,3,3,2,4,5,3,3,,5,6,3,2,3,2,3,256.9056536,0.376774971,3.56,0.305941171,1,256.1238456,1.103244213,3.56,
"654",1016,"76: Dat",13.1,4,5,4,5,6,2,1,,2,5,6,5,3,3,2,4,5,4,3,,5,6,3,2,3,2,3,258.7250089,0.182500377,3.72,0.291661905,,,,,
"655",1017,"77: is",13.1,4,5,4,5,6,2,1,,2,5,6,5,3,3,2,4,5,4,3,,5,6,3,2,3,2,3,258.9075093,0.167193894,3.72,0.291661905,,,,,
"656",1018,"78: 'm",13.1,4,5,4,5,6,2,1,,2,5,6,5,3,3,2,4,5,4,3,,5,6,3,2,3,2,3,259.0747032,0.141290614,3.72,0.291661905,,,,,
"657",1019,"79: nou",13.1,4,5,4,5,6,2,1,,2,5,6,5,3,3,2,4,5,4,3,,5,6,3,2,3,2,3,259.2159938,0.307307086,3.72,0.291661905,,,,,
"658",1020,"80: schreeuwde",13.1,4,5,4,5,6,2,1,,2,5,6,5,3,3,2,6,5,4,3,,5,6,3,2,3,2,4,257.4861226,0.619306782,3.84,0.303754287,1,258.7250089,1.417598753,3.744,
"659",1022,"82: 'dat",13.1,4,5,4,6,6,2,2,,2,5,6,5,3,3,2,4,5,4,3,,5,6,3,2,3,2,4,259.8200112,0.223710139,3.84,0.286821664,,,,,
"660",1023,"83: is",13.1,4,5,4,6,6,2,2,,2,5,6,5,3,3,2,4,5,4,3,,5,6,3,2,3,2,4,260.0437213,0.189564907,3.84,0.286821664,,,,,
"661",1024,"84: de",13.1,4,7,4,6,6,2,2,,2,5,6,5,3,3,2,4,5,4,3,,5,6,3,2,3,2,4,260.2332862,0.058393267,3.92,0.310483494,,,,,
"662",1025,"85: Mexicaanse",13.1,4,7,4,6,6,2,2,,2,5,6,5,3,3,2,4,5,4,3,,5,6,3,2,3,2,4,260.2916795,0.753549943,3.92,0.310483494,,,,,
"663",1026,"86: hond.'",13.1,4,7,4,6,6,2,2,,2,5,6,5,3,3,2,4,5,4,3,,5,6,3,2,3,2,4,261.0452294,0.473323558,3.92,0.310483494,1,259.8200112,1.698541814,3.888,
"664",1028,"88: probeerde",13.1,5,3,5,4,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,3,6,4,2,3,6,5,263.2386979,0.489807463,4.72,0.334265364,,,,,
"665",1029,"89: de",13.1,5,5,5,4,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,3,6,4,2,3,6,5,263.7285054,0.105967961,4.8,0.326598632,,,,,
"666",1030,"90: schijven",13.1,5,5,5,4,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,3,6,4,2,3,6,5,263.8344733,0.430936374,4.8,0.326598632,,,,,
"667",1031,"91: af",13.1,5,5,5,4,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,6,6,4,2,3,6,5,264.2654097,0.213113343,4.92,0.321039977,,,,,
"668",1032,"92: te",13.1,5,5,5,4,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,6,6,4,2,3,6,5,264.5044263,0.035322654,4.92,0.321039977,,,,,
"669",1033,"93: rukken",13.1,5,5,5,4,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,6,6,4,2,3,6,5,264.539749,0.297887712,4.92,0.321039977,1,263.2386979,1.573035507,4.84666666666667,
"670",1034,"94: maar",13.1,5,5,5,5,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,6,6,4,2,3,6,5,264.8376367,0.155828964,4.96,0.318747549,,,,,
"671",1035,"95: hij",13.1,5,5,5,5,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,6,6,4,2,3,6,5,264.9934657,0.156597097,4.96,0.318747549,,,,,
"672",1036,"96: hield",13.1,5,5,5,5,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,6,6,4,2,3,6,5,265.1500628,0.224887561,4.96,0.318747549,,,,,
"673",1037,"97: ze",13.1,5,5,5,5,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,6,6,4,2,3,6,5,265.3749503,0.036500075,4.96,0.318747549,,,,,
"674",1038,"98: vast",13.1,5,5,5,5,7,5,1,,4,7,7,6,5,5,2,7,6,5,5,,6,6,4,2,3,6,5,265.4114504,0.386194346,4.96,0.318747549,1,264.8376367,0.960008043,4.96,
"675",1040,"100: drukte",13.1,5,1,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,6,6,4,5,3,6,5,265.9448225,0.302136654,4.88,0.343122913,,,,,
"676",1041,"101: met",13.1,5,1,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,6,6,4,5,3,6,5,266.2469591,0.200161704,4.88,0.343122913,,,,,
"677",1042,"102: zijn",13.1,5,1,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,6,6,4,5,3,6,5,266.4471208,0.121274444,4.88,0.343122913,,,,,
"678",1043,"103: hand",13.1,5,1,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,6,6,4,5,3,6,5,266.5683953,0.228539028,4.88,0.343122913,,,,,
"679",1044,"104: stevig",13.1,5,4,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,6,6,4,5,3,6,5,266.7969343,0.453307387,5,0.305505046,,,,,
"680",1045,"105: op",13.1,5,4,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,6,6,4,5,3,6,5,267.2502417,0.169548737,5,0.305505046,,,,,
"681",1047,"107: hoofd",13.1,5,4,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,6,6,4,5,3,6,5,267.5457746,0.400323407,5,0.305505046,1,265.9448225,1.875291361,4.93142857142857,
"682",1048,"108: en",13.1,5,2,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,4,6,4,5,3,6,6,268.3122761,0.112554669,4.88,0.328227563,,,,,
"683",1049,"109: draaide",13.1,5,2,5,4,7,5,1,,4,7,7,6,5,6,2,7,6,5,4,,4,6,4,5,3,6,6,268.4248308,0.340274896,4.88,0.328227563,,,,,
